id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
567114,Ana Soto,F,23/03/2026,184.68,QUETZALTENANGO,Food
507851, Carlos Mendez,F,2026-03-11,"266,45",Escuintla ,SERVICES
533154,Julio  Morales, m ,2026-03-28,"364,37", Guatemala,Services
540554,Ana Diaz,M,2026-02-13,103.75,Guatemala,Retail
570705,Rene Soto,F,2026-01-28,"374,61",Amatitlan,retail
518224,Paola Morales,f,2026-02-20,"364,21",guatemala,Retail
560264,Isabel Ramirez, F ,2026-03-26,57.37,Villa Nueva ,food
538376,oscar rojas,f,2026-03-11,316.01, Guatemala ,Retail
518088,Lucia Perez, f ,08/02/2026,"383,48",null,Food
512774,Paola Morales,F,2026-03-12,,Escuintla,Education
518105,Diego Ramirez,M,2026-02-12,349.79,escuintla,RETAIL
597115,Jorge Castillo,F,2026-03-22,"8698,02",Guatemala,Retail
533900,Carlos  Mendez,m,2026-02-25,419.86,Mixco,Retail
551242,Ana Mejia, f ,2026-01-09,77.91,Mixco,Education
596307,Luis Garcia ,m,2026-03-23,172.18, Villa Nueva,Services
503030, PATRICIA SOTO , f ,2026-01-22,"400,17", Villa Nueva ,Retail
525275, JORGE CASTILLO,M,02/03/2026,,MIXCO,Services
564061, julio morales,,25/01/2026,"256,96",Escuintla,Services
535693,Carlos Mendez,m,2026-02-13,"258,26",Antigua,Education
523509, Pedro Herrera , m ,27/02/2026,"387,59",Guatemala ,education
502674,lucia perez,f,2026-01-11,"38,05",VILLA NUEVA ,EDUCATION
503443,PABLO PEREZ,m,27/01/2026,"28,61",Quetzaltenango,Services
531966,Rene Soto, m ,21/03/2026,347.01,Amatitlan,Education
579845,Julio Morales, m ,2026-01-28,150.48,Escuintla,education
561124,Rene Soto,m,2026-01-22,177.68,Antigua,Services
579777,Paola Morales, F ,2026-02-22,"190,52",N/A,Education
512394,jorge castillo , m ,2026-03-27,"287,45",mixco,food
506973, Paola Herrera,f,11/02/2026,"344,00",Escuintla,Services
599453,Monica Lopez,m,2026-01-28,"243,09",Guatemala,retail
588181,Maria Paz,m,2026-01-19,"171,03",Guatemala,Services
532410,JORGE CASTILLO,m,09/02/2026,388.60, QUETZALTENANGO ,EDUCATION
528513,monica lopez, f ,2026-03-26,,Escuintla,Food
570544,Pedro Herrera,m,2026-02-16,209.55,Quetzaltenango,Services
554642,Ana Soto,M,2026-03-02,434.78,Amatitlan,Education
523814,Isabel Ramirez, F ,2026-01-01,"240,43",Amatitlan,Education
525084,OSCAR ROJAS, m ,2026-01-27,"303,93",mixco,Services
527569,Lucia Perez, m ,2026-02-09,"4628,55", Quetzaltenango,Food
581104,Paola Herrera,M,2026-02-22,"281,12", Guatemala,Services
547436,Pablo Perez ,F,2026-01-20,"68,33",Villa Nueva ,Education
531635,Rene Soto, m ,2026-03-05,, Escuintla,Retail
598253,Pedro Herrera, m ,2026-01-12,"438,91",Mixco,FOOD
536702, Ana Mejia, f ,2026-01-15,323.09, Villa Nueva ,Education
574518,DIEGO RAMIREZ, m ,2026-01-24,124.07,AMATITLAN,Education
554198,Ana  Soto ,f,2026-02-01,,Mixco,Education
572383,Jorge Castillo, M ,24/02/2026,215.84,Guatemala,Education
578213, Lucia Perez,f,2026-02-07,302.14,Amatitlan,Food
526643,Paola Herrera, f ,2026-01-07,"399,81",  Mixco,Food
555995,Paola Morales,M,06/01/2026,167.73, Guatemala,Food
568827,Lucia Perez ,F,21/01/2026,"292,00",mixco,EDUCATION
551455, Patricia Soto, M ,2026-02-07,"268,53",Escuintla,Food
592928,LUCIA PEREZ,,2026-01-18,"421,17", Villa Nueva,retail
517827,Luis Garcia,m,09/02/2026,178.52,Escuintla ,Food
587539,Oscar Rojas,m,2026-03-24,"253,26",Villa Nueva,Retail
513396,Paola Herrera,f,2026-03-22,"83,73", Villa Nueva,Services
521686,Paola Morales, F ,2026-01-05,400.38,Villa Nueva,RETAIL
563095,Maria Paz,F,2026-02-23,"404,53", Guatemala,EDUCATION
502542,Luis  Garcia,f,27/01/2026,222.77,AMATITLAN,SERVICES
555488,Pablo Perez,m,2026-02-12,434.97,Amatitlan,Education
555548,Lucia Perez,F,03/02/2026,"408,94",QUETZALTENANGO,Education
562808,Monica Lopez ,m,2026-02-18,"426,40", Quetzaltenango ,Retail
514382,Julio Morales,m,2026-03-13,280.89,Antigua,Services
548018,PAOLA MORALES, f ,2026-03-02,,Villa Nueva,Services
511866,Diego Ramirez,m,2026-02-01,"141,83",guatemala  ,SERVICES
550982,Diego Ramirez,f,2026-02-10,"68,68",Villa Nueva,Retail
528565,Paola Herrera,f,2026-01-07,295.72,QUETZALTENANGO,Services
514925,Mario Lopez, m ,2026-03-08,324.42,VILLA NUEVA,Retail
545104,Jorge Castillo,F,2026-03-19,368.75,Villa Nueva,Services
586885,Lucia Perez,f,2026-02-24,"203,65",Mixco,EDUCATION
532789,Maria Paz, F ,2026-02-12,"324,93",Escuintla,Retail
527127,Jorge Castillo , m ,18/03/2026,"325,11",  Amatitlan,EDUCATION
540638,Ana Mejia,f,2026-03-01,224.16,Quetzaltenango,Education
508502,Mario Lopez, m ,2026-02-25,"118,27",Antigua,Services
590410,isabel  ramirez, F ,2026-03-17,68.03,Guatemala ,Education
598695,DIEGO RAMIREZ,M,2026-02-04,"155,99", Amatitlan,EDUCATION
595827,MONICA LOPEZ,f,2026-02-19,"365,79", Villa Nueva ,RETAIL
533798,Jorge Castillo,m,2026-02-13,398.06,Guatemala,Services
559140,Carlos Mendez, F ,2026-01-24,"332,83",Villa Nueva,Food
524382, ana soto, f ,28/01/2026,"140,49",Villa Nueva ,Food
588246, Julio Morales, m ,2026-01-28,"314,55",AMATITLAN,Education
563618, Maria Paz,f,22/03/2026,,Mixco ,Education
539138,Oscar  Rojas ,m,2026-02-14,"318,00", Guatemala,Food
519192,Julio Morales,f,2026-01-27,,Amatitlan,food
587118,Julio Morales ,m,07/03/2026,"60,64",Antigua,Food
576964,Pablo Perez,M,15/03/2026,199.03,Guatemala ,Education
539276,MARIO LOPEZ , f ,2026-02-11,"131,22",villa nueva,Education
569106,Paola Morales,f,2026-01-20,45.03,Amatitlan,Services
558701, Ana Mejia, f ,2026-03-23,307.81, Escuintla,Food
577220,Pablo  Perez,m,2026-03-04,205.77,Guatemala,RETAIL
527159,Paola Herrera,F,2026-02-27,281.91,Amatitlan,Retail
563665,  Monica Lopez,F,2026-02-04,"145,02",ANTIGUA ,Education
509289,Patricia Soto,f,18/03/2026,426.27,Guatemala,Services
507720, Isabel Ramirez,F,2026-01-25,,Mixco ,Retail
510925,Paola Morales,m,2026-02-09,"409,15",Guatemala ,Education
576456,Rene  Soto,m,2026-02-01,47.01,Amatitlan,Education
592410,paola herrera,,2026-01-07,"418,42",ESCUINTLA,services
593877,Ana Mejia,f,14/01/2026,29.07,Escuintla,Services
510846,Oscar Rojas,m,2026-03-22,"370,96",Villa Nueva,RETAIL
584715,Diego Ramirez,F,2026-03-15,"167,92",Quetzaltenango,RETAIL
565887,Pablo Perez,m,2026-03-13,411.98,QUETZALTENANGO,services
591025,Monica Lopez, F ,2026-03-13,173.57,GUATEMALA ,retail
517397,Ana Soto, M ,2026-01-17,414.11,Villa Nueva,Retail
513539,Patricia Soto , m ,23/02/2026,34.53, villa nueva ,Services
587936,Carlos Mendez, M ,2026-02-03,"273,22",escuintla,Services
521068, Paola Herrera,f,2026-03-01,"143,33", Mixco ,Education
521618,Paola Herrera,F,2026-03-04,"403,57",Mixco,Retail
551789,Jorge Castillo, M ,22/02/2026,"39,79",Amatitlan ,Education
563024,Julio  Morales,m,27/03/2026,"218,62",Villa Nueva,Food
547762, Luis Garcia,m,12/01/2026,248.37,Escuintla,Education
597537,PAOLA HERRERA, f ,2026-02-23,67.67,Mixco,Education
542272,Carlos Mendez,M,2026-03-13,156.06, guatemala,Retail
563432,Maria Paz, f ,2026-01-10,"359,86",antigua,Retail
547865,lucia perez,,2026-02-14,220.68,Villa Nueva,Retail
570710,LUCIA PEREZ,F,20/02/2026,"294,63",VILLA NUEVA,Services
571768,maria paz ,f,2026-03-08,"346,83",QUETZALTENANGO ,Food
583223,Lucia Perez , m ,2026-01-27,238.53,MIXCO,Food
501026,paola morales,f,2026-02-26,"369,59",amatitlan,Retail
544552,Patricia Soto, m ,2026-02-15,218.90,Escuintla,Education
521336, PEDRO HERRERA,m,2026-02-03,202.95,Villa  Nueva,Education
580647,Pedro Herrera, M ,2026-02-27,"346,96",Escuintla,Services
580494, Carlos Mendez,M,2026-01-20,"263,76",Antigua,Services
529691,Pedro Herrera, F ,2026-02-24,"205,81",Antigua,Food
519329,Maria Paz,F,2026-02-16,381.71,Escuintla,Food
557005,Monica  Lopez,f,12/02/2026,"356,42",Mixco,Education
581939,Julio Morales,m,2026-01-16,337.64, Guatemala,Services
519399,Monica Lopez , f ,2026-03-08,"48,36",Villa Nueva,Retail
552138,Ana  Diaz , F ,03/03/2026,"370,60",Quetzaltenango,EDUCATION
588146,Pedro Herrera,m,22/03/2026,127.92,Mixco,Retail
580785,ana mejia, f ,2026-02-18,"78,88",Antigua,Services
529598,Mario Lopez, m ,2026-02-23,"215,48",Guatemala ,Services
535916,MARIA  PAZ,F,07/02/2026,288.93,Mixco ,Food
530484,Luis Garcia, f ,2026-03-04,"328,04",Amatitlan,Education
581570,rene soto, f ,2026-03-17,"264,41", Escuintla,FOOD
560541,Luis Garcia,M,2026-01-16,, Amatitlan,food
596191,Mario Lopez ,,10/03/2026,"396,22",Villa Nueva,services
542460,Pedro  Herrera, F ,16/01/2026,263.10,Escuintla,Retail
556356,Oscar Rojas ,M,2026-02-05,423.37,  quetzaltenango,Services
564807,Ana Diaz ,f,2026-01-09,"434,23",Mixco,Food
544352,LUCIA PEREZ, m ,08/01/2026,167.73,Escuintla  ,Education
579716,Paola Morales,F,2026-03-22,35.88,Amatitlan,FOOD
565224,Carlos Mendez, m ,2026-03-05,"57,35",ANTIGUA,Food
546634,Monica Lopez,f,2026-03-21,"36,33",Mixco,Food
512569,Mario Lopez ,F,27/03/2026,"49,77",Villa Nueva,Retail
541693,Pedro Herrera, m ,2026-01-26,32.19,Amatitlan,EDUCATION
519069,RENE SOTO, m ,2026-01-05,45.41,Mixco,Retail
576819,Ana Mejia,f,2026-01-25,"442,18",Quetzaltenango,EDUCATION
530817,Maria Paz ,f,28/02/2026,296.36,villa nueva,Services
554151,Diego Ramirez,m,04/01/2026,"131,61",Mixco,Services
546510,Rene Soto,f,18/01/2026,145.31,Escuintla ,Food
504715,Rene Soto,m,2026-03-09,56.86,Amatitlan ,Education
512299,rene soto,m,13/01/2026,127.50,Amatitlan,Food
538024,Ana  Diaz,f,2026-01-06,"165,73",Mixco,Retail
595998,DIEGO RAMIREZ,m,2026-01-19,7292.65,Quetzaltenango,SERVICES
590958, diego ramirez, m ,2026-02-09,334.32,Antigua,Retail
524845,Paola Morales, f ,2026-02-06,"30,64", ANTIGUA,FOOD
508327,Pablo Perez,m,23/01/2026,309.61, Mixco,Education
516650,Oscar Rojas, M ,12/02/2026,368.79, Antigua,Retail
513908,Lucia Perez,f,2026-02-21,195.59, Amatitlan,Education
528271,Paola  Morales,f,2026-02-26,154.91,Escuintla,Retail
590565, Patricia Soto,f,17/02/2026,175.29, Quetzaltenango ,Retail
589360,Oscar Rojas, m ,2026-02-17,299.29,Escuintla,Education
554689, Oscar Rojas, M ,2026-01-16,8713.39,Escuintla,education
598210,Diego  Ramirez,M,2026-03-07,134.28,Villa Nueva ,Education
562415,Carlos  Mendez,m,2026-02-19,418.16,Escuintla,Services
556659,Pablo Perez , f ,2026-02-01,"154,81",Guatemala,Retail
599113,Oscar Rojas,f,15/03/2026,"138,02",Mixco,Education
511107,carlos mendez,F,2026-02-14,364.14,NA,FOOD
551982,Lucia Perez, f ,2026-03-25,,Escuintla ,Services
582348,julio  morales,M,2026-02-28,102.27,Guatemala,food
568341,Maria Paz, F ,26/02/2026,"315,30",Antigua,Services
500539,ANA DIAZ,f,2026-02-13,295.25,Villa Nueva,Services
554690,Jorge  Castillo, m ,2026-02-14,"330,06",Guatemala,Retail
514313,Mario Lopez, m ,2026-01-10,195.95,Quetzaltenango ,Services
511621,luis garcia, F ,2026-01-17,"6661,18",amatitlan,Education
511065, Mario Lopez, m ,2026-03-26,"42,94",Antigua,Food
547398, Pedro Herrera,m,22/01/2026,153.01,Amatitlan,FOOD
597228,Diego Ramirez, m ,16/01/2026,237.11,QUETZALTENANGO ,Services
513404,Isabel Ramirez,F,2026-02-09,"25,77", AMATITLAN,Services
578958,Luis Garcia,M,14/02/2026,"433,40",Amatitlan,Food
575290, Diego Ramirez,m,2026-02-28,"308,83",Quetzaltenango,Retail
505792, Ana Soto,f,2026-02-07,367.88,Villa Nueva,Retail
515575,Paola Morales,f,2026-02-25,,Amatitlan ,Services
544920,Isabel Ramirez, f ,2026-01-25,440.20,Antigua,Services
595659,Paola Morales,f,2026-01-26,"305,84",Quetzaltenango,Services
543143,Ana Soto, f ,15/02/2026,"367,27",guatemala,Retail
599909,Diego Ramirez , f ,2026-02-02,"115,85",mixco ,Retail
505721, Diego Ramirez, m ,25/02/2026,371.29, Mixco,Education
580730,ANA MEJIA,,14/03/2026,"48,22", Antigua,Services
534105,PAOLA HERRERA,f,2026-01-11,424.90,VILLA NUEVA,Food
534051,Ana Soto, F ,2026-03-01,"102,51",Antigua,Services
589218,ANA MEJIA,f,2026-01-18,"249,57",Antigua ,FOOD
598076,Paola Morales,f,2026-01-28,61.98,Amatitlan,Services
531589,Oscar Rojas, m ,2026-01-24,"237,22",AMATITLAN,FOOD
524202,Pablo Perez,m,2026-03-13,293.72,Guatemala,Retail
510716, Paola Herrera , f ,22/02/2026,22.68,Mixco,education
589184,Carlos Mendez, M ,2026-02-22,181.65,Guatemala,services
597490,Julio Morales,M,2026-03-13,"164,82",Mixco ,Services
586485,  Ana Diaz, f ,2026-03-05,"399,51",VILLA NUEVA,Services
581227,Paola Herrera,,2026-03-17,351.32,Quetzaltenango,Education
526265,Carlos Mendez,M,08/01/2026,4555.15,Antigua ,Retail
582172,Ana Mejia, f ,2026-03-07,"31,95",Mixco,FOOD
514496, Ana Soto ,f,2026-01-04,"28,12",quetzaltenango,EDUCATION
528679, Pedro Herrera, f ,2026-03-15,439.91, Villa Nueva,services
548163,patricia soto, F ,2026-02-15,163.89,Amatitlan,Education
562146,Pedro Herrera,f,2026-03-23,"356,64",Guatemala,Retail
538793,Rene Soto,f,24/02/2026,344.31,Villa Nueva,Retail
522861, Julio Morales,m,2026-02-12,240.91,Quetzaltenango,Education
563983,Jorge Castillo,m,2026-02-24,"353,46",Escuintla ,Retail
535320,MARIO LOPEZ,f,2026-02-24,217.90,Escuintla,Education
531212, Mario Lopez, f ,2026-01-13,"190,36", VILLA NUEVA,services
520879,Ana Mejia ,f,07/02/2026,159.37,Guatemala,services
566342,Lucia Perez, m ,2026-02-01,38.72,Villa Nueva,Food
558294,Lucia Perez,m,2026-02-11,"394,64", quetzaltenango,Food
549521,Diego Ramirez ,m,2026-02-13,242.19,Mixco,Education
564656,patricia soto, F ,03/02/2026,153.58, Amatitlan ,Retail
565583,ana mejia,f,2026-01-24,"107,73",Guatemala,Food
567705,PEDRO HERRERA,F,2026-03-11,"278,65",QUETZALTENANGO,services
579768,Patricia Soto, f ,2026-03-23,"57,69",Antigua ,Education
579002,Paola Herrera, m ,2026-03-17,"8233,76",Amatitlan,FOOD
507922,Maria Paz , F ,19/03/2026,197.20,Escuintla,services
545127,Maria Paz ,F,2026-02-02,76.24,Amatitlan,Education
538940,Paola Herrera ,f,2026-02-21,"116,06", Mixco,Services
584086,Paola Morales, f ,2026-01-26,361.78,Mixco,Services
588369,ana diaz,F,12/01/2026,"71,97",Antigua,Food
559718,diego  ramirez, m ,2026-01-27,"406,46",N/A,Retail
553579,Diego Ramirez,F,2026-01-26,27.25,Escuintla,Services
531548,Patricia Soto,F,2026-01-28,"191,72",Quetzaltenango,food
565538,Maria Paz, F ,06/02/2026,51.16,Quetzaltenango,retail
510472,Patricia Soto ,F,22/03/2026,"41,31",escuintla,Education
570430,Isabel Ramirez,F,2026-01-08,321.63,ESCUINTLA,Food
580700,LUCIA PEREZ, M ,15/02/2026,"4853,93",Guatemala ,FOOD
516293,patricia soto, M ,2026-01-11,251.58,Guatemala,Retail
540486,Oscar Rojas, M ,04/02/2026,"72,30",Mixco,Education
528251,Pablo  Perez, m ,2026-02-27,"310,56", Villa Nueva,Education
565801,Pedro Herrera,m,09/02/2026,78.40,Antigua,SERVICES
589313,Oscar Rojas, F ,2026-01-23,"160,40",Antigua,Services
546458,Diego Ramirez,m,2026-03-13,,Guatemala,Services
574569,Julio Morales,m,2026-03-21,"371,31",Villa Nueva,Services
579024,Paola Herrera,M,27/03/2026,"213,23",Mixco,Retail
558614, Ana Diaz,f,2026-01-04,"267,24",Mixco,Services
594921,Carlos  Mendez, m ,2026-02-08,310.83,Villa Nueva,Education
513974, rene soto, m ,2026-03-19,347.22,Guatemala,Education
510824,Ana Diaz,m,2026-02-07,"138,79",Amatitlan,Education
520573, Isabel Ramirez ,F,2026-01-08,"205,88", Mixco,Education
559062,Ana Diaz,,2026-03-13,409.79,Amatitlan ,Education
519739,monica lopez, f ,2026-02-23,"399,20",Quetzaltenango,Services
500197,Ana Soto,F,2026-01-22,"73,19", Mixco,Food
581837,Isabel Ramirez,F,2026-01-09,332.18,ANTIGUA,EDUCATION
510210,Oscar Rojas,m,2026-01-09,"67,76", Quetzaltenango,Education
526805,Patricia Soto, F ,2026-03-27,304.62, Mixco,Retail
595093,RENE SOTO,m,04/01/2026,323.53,amatitlan,Services
551602, Oscar Rojas, m ,2026-02-06,195.98,Quetzaltenango,EDUCATION
580390,JULIO  MORALES, m ,2026-03-06,"333,13",Mixco,Retail
510844, Oscar Rojas,m,2026-01-02,373.33,Villa Nueva,Retail
594756,Julio Morales, m ,22/03/2026,"280,31",Quetzaltenango,SERVICES
555042,maria paz, f ,2026-02-26,"60,43",Amatitlan,Services
586846,Maria Paz,F,2026-01-26,,Escuintla,Services
575767,ana soto, f ,2026-01-22,"72,99",  Villa Nueva,Food
507875,ana mejia, f ,2026-02-06,, ANTIGUA,Retail
569352,Pablo Perez,f,14/01/2026,"434,52",Mixco,Services
590289,Pedro Herrera, m ,22/03/2026,294.82,Mixco,Food
553207,Patricia Soto, F ,05/02/2026,431.52,Escuintla,Food
541316,CARLOS  MENDEZ,m,2026-02-10,"428,67",Mixco,Services
501823,pedro  herrera,m,2026-02-28,334.93,Guatemala,Food
582151,Lucia Perez,f,2026-03-03,314.14,Mixco,Retail
548902,Jorge Castillo, m ,19/03/2026,398.55,Antigua,Services
587536,Luis Garcia,F,2026-02-17,5208.42,Guatemala,Retail
517446,MARIO LOPEZ, m ,2026-01-04,"127,54",Mixco,education
542263,Luis Garcia,m,2026-01-12,"288,37",quetzaltenango,Education
598733,Oscar Rojas ,m,2026-03-05,198.31,Mixco,Retail
501891,maria paz,,2026-01-26,336.95,MIXCO,Services
503907, Lucia Perez, M ,2026-01-22,"273,33",Mixco,RETAIL
593630,Pablo Perez , M ,2026-02-04,198.05,Guatemala,Services
505751,Maria  Paz,F,2026-01-01,334.16,VILLA NUEVA,Food
598634,Paola Herrera,f,2026-03-15,351.41,Villa  Nueva,Retail
582032, Oscar Rojas,m,2026-03-14,"411,70",Antigua ,EDUCATION
514433,Luis  Garcia,f,15/02/2026,448.83,Antigua,Services
538919,Diego Ramirez,m,2026-03-22,152.61,Mixco,Food
535107,RENE SOTO,F,2026-03-01,"414,25",Quetzaltenango,RETAIL
586350,Oscar Rojas,F,2026-03-26,"339,14",  Villa Nueva,Food
501086,carlos mendez,f,2026-02-12,"335,72",Quetzaltenango ,Food
528522,  Pablo Perez ,m,01/03/2026,259.55,Antigua,Education
539341,Ana  Soto,f,2026-02-26,31.61,Amatitlan,education
585976, Diego Ramirez , m ,2026-02-21,"209,45",guatemala,Education
557964, Carlos Mendez,m,2026-02-07,61.11,escuintla,Food
590850,Ana Diaz,m,2026-03-16,"344,34",Guatemala,Services
543526,maria paz,m,15/03/2026,206.59,quetzaltenango,Retail
538406,Mario Lopez,,2026-03-01,"350,79",Antigua,Services
529430, Luis Garcia,f,2026-01-20,, GUATEMALA,Education
521269,ana diaz, f ,05/02/2026,223.43,Quetzaltenango,services
587536,Luis Garcia,F,2026-02-17,5208.42,Guatemala,Retail
518373,Paola Herrera, m ,12/01/2026,321.15,Mixco,retail
598468,Monica Lopez, m ,25/03/2026,"6415,49",Mixco,Retail
538565,Mario Lopez,m,20/02/2026,,Guatemala,education
552963,Ana Soto, m ,14/01/2026,39.50,Amatitlan,Retail
579232, Maria Paz,F,2026-01-18,"31,66",Guatemala ,Retail
552203,Pablo Perez,m,2026-03-08,"134,26", Quetzaltenango,Education
566556,RENE SOTO,m,09/03/2026,395.12,Mixco,Retail
500894,Oscar  Rojas,M,24/01/2026,"216,38", Guatemala,Education
577813,Maria Paz,m,2026-01-12,"6064,96",Quetzaltenango ,Food
531889,Mario Lopez,M,2026-01-13,163.13,Escuintla,Food
598654,Pablo Perez,m,13/02/2026,"63,90",Villa Nueva,Education
550659,Ana Soto,,2026-02-13,428.46,Mixco,Food
523271,Mario Lopez, m ,15/02/2026,59.66, Quetzaltenango,Services
529374,Maria  Paz, f ,2026-01-12,"4025,00",Mixco,Retail
543455,Carlos Mendez ,f,2026-02-20,37.67,Antigua,retail
581992,ISABEL RAMIREZ,f,17/03/2026,"180,73",Villa Nueva,Food
578362, Maria Paz ,F,2026-03-24,"353,92", Amatitlan,SERVICES
507053,Pablo Perez, m ,2026-02-22,392.30,  Villa Nueva,Services
564766,Jorge Castillo,m,2026-03-18,"101,82",Guatemala,Food
548578,Patricia Soto, M ,2026-01-12,137.81,Guatemala ,RETAIL
515190,maria paz , F ,2026-03-21,"206,33",Antigua,Food
501562,Ana  Soto,F,2026-01-06,155.38, ESCUINTLA,Services
580919, Pedro Herrera, m ,2026-02-26,"250,52",Amatitlan ,Retail
508238,Ana Diaz,f,2026-01-09,176.01,Quetzaltenango,Education
537435,Pedro Herrera,m,04/02/2026,"448,98", Escuintla,Services
561750,Patricia Soto, m ,2026-03-11,"373,90",  Mixco,Retail
538311,Ana Mejia,f,2026-03-13,388.33,Amatitlan,Food
524982,Pedro Herrera,f,2026-02-22,"282,46",Escuintla,Retail
529931, Carlos Mendez ,f,2026-02-09,139.55,Mixco,Food
587149,isabel  ramirez,f,2026-03-10,399.82,Mixco,Services
514459,monica lopez,F,2026-01-26,193.35, Escuintla ,Services
516048,isabel ramirez, F ,2026-03-08,341.75,villa nueva ,Education
560257,Ana Soto, f ,17/02/2026,443.35,Escuintla,RETAIL
503263,ana soto, F ,2026-02-12,71.81,Escuintla,Education
568848,Jorge Castillo, m ,2026-01-24,94.28,Mixco  ,food
580331,Maria Paz,f,2026-01-11,"70,72", quetzaltenango,Services
530949, Patricia Soto,M,2026-02-27,417.70,Mixco,Food
576685,Paola Herrera, F ,08/01/2026,"299,89",Mixco ,Food
506191,Diego Ramirez,m,2026-02-02,"91,88",AMATITLAN ,SERVICES
509051,Mario Lopez,,2026-02-23,"201,77",VILLA NUEVA,Food
572578,Oscar Rojas , m ,2026-03-16,317.36,Quetzaltenango,Retail
501003, Isabel Ramirez ,f,2026-01-19,416.41,QUETZALTENANGO,Education
522769,ana mejia, F ,09/02/2026,"206,77",Quetzaltenango ,Services
599496,Pedro Herrera,m,2026-03-04,"70,45", Amatitlan,Retail
557945,Jorge Castillo,m,2026-03-06,"60,64",Escuintla,Retail
585141,Pedro Herrera, M ,03/01/2026,306.22,Amatitlan,Education
588104,PATRICIA SOTO , F ,2026-02-06,"241,02",Quetzaltenango,Retail
535941,Diego Ramirez,m,18/01/2026,"153,67", Antigua,RETAIL
599553,Luis Garcia ,M,20/03/2026,"68,66",Antigua,education
599472,Oscar Rojas, m ,2026-01-28,"316,99",Escuintla,Retail
573550,Pablo Perez, m ,2026-01-18,283.14,Amatitlan,retail
519172, Ana Soto,m,10/01/2026,"386,16",ANTIGUA,Food
597544,Paola Morales,,2026-03-03,"22,29",Escuintla,Retail
518514,Mario Lopez,f,2026-03-10,131.93, Escuintla ,FOOD
531096,Jorge Castillo,M,2026-01-11,"71,66",Villa  Nueva,Food
557397,Maria Paz, F ,2026-01-14,373.23,Guatemala,Food
572942,Oscar Rojas,M,2026-03-21,,Villa Nueva,Services
549806,Ana Mejia, f ,2026-02-04,"85,39",Quetzaltenango,Food
539581, Pedro Herrera,f,2026-01-13,255.95,antigua,Food
539554,Monica Lopez,F,2026-01-17,403.34,Villa Nueva,SERVICES
515982,Oscar Rojas,m,2026-01-08,"192,93",VILLA NUEVA,Education
519126,Oscar Rojas,m,2026-03-04,163.96,Guatemala,Services
522404,Pablo Perez, m ,23/03/2026,"194,49",villa nueva,education
